,zone_id,year,month,day,hour,in_flow_count
2346,58,2019,1,10,9,2
2347,58,2019,1,10,10,2
2348,58,2019,1,10,11,3
2349,59,2019,1,10,7,1
2350,59,2019,1,10,10,1
2351,59,2019,1,10,15,1
2352,60,2019,1,10,11,1
2353,60,2019,1,10,13,2
2354,61,2019,1,10,12,1
2355,61,2019,1,10,21,1
2356,62,2019,1,10,6,1
2357,66,2019,1,10,10,1
2358,66,2019,1,10,14,1
2359,66,2019,1,10,16,1
2360,66,2019,1,10,20,1
2361,67,2019,1,10,4,1
2362,67,2019,1,10,8,1
2363,67,2019,1,10,9,1
2364,67,2019,1,10,11,1
2365,67,2019,1,10,17,2
2366,67,2019,1,10,19,1
2367,68,2019,1,10,3,1
2368,68,2019,1,10,7,3
2369,68,2019,1,10,8,1
2370,68,2019,1,10,9,1
2371,68,2019,1,10,15,1
2372,68,2019,1,10,16,4
2373,68,2019,1,10,17,1
2374,68,2019,1,10,18,1
2375,68,2019,1,10,19,1
2376,69,2019,1,10,8,1
2377,69,2019,1,10,14,1
2378,69,2019,1,10,15,1
2379,69,2019,1,10,19,1
2380,71,2019,1,10,6,6
2381,71,2019,1,10,12,1
2382,71,2019,1,10,17,2
2383,72,2019,1,10,8,1
2384,72,2019,1,10,10,1
2385,72,2019,1,10,12,1
2386,72,2019,1,10,13,1
2387,72,2019,1,10,16,1
2388,73,2019,1,10,4,1
2389,73,2019,1,10,15,1
2390,73,2019,1,10,17,1
2391,73,2019,1,10,20,1
2392,74,2019,1,10,4,1
2393,74,2019,1,10,5,3
2394,74,2019,1,10,6,4
2395,74,2019,1,10,7,2
2396,74,2019,1,10,8,1
2397,74,2019,1,10,9,3
2398,74,2019,1,10,10,2
2399,74,2019,1,10,11,3
2400,74,2019,1,10,12,2
2401,74,2019,1,10,13,4
2402,74,2019,1,10,14,3
2403,74,2019,1,10,15,1
2404,74,2019,1,10,18,1
2405,75,2019,1,10,1,1
2406,75,2019,1,10,4,1
2407,75,2019,1,10,5,3
2408,75,2019,1,10,6,8
2409,75,2019,1,10,7,1
2410,75,2019,1,10,8,4
2411,75,2019,1,10,9,7
2412,75,2019,1,10,10,6
2413,75,2019,1,10,11,5
2414,75,2019,1,10,12,2
2415,75,2019,1,10,13,3
2416,75,2019,1,10,14,6
2417,75,2019,1,10,16,2
2418,75,2019,1,10,17,2
2419,75,2019,1,10,18,5
2420,75,2019,1,10,19,3
2421,76,2019,1,10,3,1
2422,76,2019,1,10,5,1
2423,76,2019,1,10,6,5
2424,76,2019,1,10,7,1
2425,76,2019,1,10,8,4
2426,76,2019,1,10,9,2
2427,76,2019,1,10,10,6
2428,76,2019,1,10,11,1
2429,76,2019,1,10,12,5
2430,76,2019,1,10,14,2
2431,76,2019,1,10,15,1
2432,76,2019,1,10,18,1
2433,76,2019,1,10,20,1
2434,77,2019,1,10,5,2
2435,77,2019,1,10,6,1
2436,77,2019,1,10,8,1
2437,77,2019,1,10,9,2
2438,78,2019,1,10,7,1
2439,78,2019,1,10,8,1
2440,78,2019,1,10,9,1
2441,78,2019,1,10,16,1
2442,82,2019,1,10,6,1
2443,82,2019,1,10,8,2
2444,82,2019,1,10,14,1
2445,82,2019,1,10,15,1
2446,82,2019,1,10,17,1
2447,82,2019,1,10,19,1
2448,83,2019,1,10,6,2
2449,83,2019,1,10,7,3
2450,83,2019,1,10,8,1
2451,83,2019,1,10,9,1
2452,83,2019,1,10,10,1
2453,83,2019,1,10,11,4
2454,83,2019,1,10,12,3
2455,83,2019,1,10,13,2
2456,83,2019,1,10,14,1
2457,83,2019,1,10,16,1
2458,83,2019,1,10,17,1
2459,83,2019,1,10,19,2
2460,84,2019,1,10,7,2
2461,84,2019,1,10,8,5
2462,84,2019,1,10,9,2
2463,84,2019,1,10,13,1
2464,84,2019,1,10,14,1
2465,84,2019,1,10,15,3
2466,84,2019,1,10,17,1
2467,84,2019,1,10,19,1
2468,84,2019,1,10,21,1
2469,85,2019,1,10,7,1
2470,87,2019,1,10,6,1
2471,87,2019,1,10,12,1
2472,87,2019,1,10,17,1
2473,87,2019,1,10,19,1
2474,88,2019,1,10,15,1
2475,88,2019,1,10,16,1
2476,88,2019,1,10,19,1
2477,89,2019,1,10,8,1
2478,89,2019,1,10,13,1
2479,89,2019,1,10,15,1
2480,89,2019,1,10,16,1
2481,90,2019,1,10,4,1
2482,90,2019,1,10,9,1
2483,90,2019,1,10,12,2
2484,90,2019,1,10,19,1
2485,91,2019,1,10,3,2
2486,91,2019,1,10,6,1
2487,91,2019,1,10,8,3
2488,91,2019,1,10,9,2
2489,91,2019,1,10,10,1
2490,91,2019,1,10,11,3
2491,91,2019,1,10,12,3
2492,91,2019,1,10,13,1
2493,91,2019,1,10,14,2
2494,91,2019,1,10,15,1
2495,92,2019,1,10,6,1
2496,92,2019,1,10,8,1
2497,92,2019,1,10,9,1
2498,92,2019,1,10,11,3
2499,92,2019,1,10,12,2
2500,92,2019,1,10,13,3
2501,92,2019,1,10,14,1
2502,92,2019,1,10,15,2
2503,92,2019,1,10,16,1
2504,92,2019,1,10,17,1
2505,92,2019,1,10,18,1
2506,92,2019,1,10,21,1
2507,93,2019,1,10,11,1
2508,93,2019,1,10,14,1
2509,93,2019,1,10,16,1
2510,98,2019,1,10,11,1
2511,98,2019,1,10,12,1
2512,98,2019,1,10,19,1
2513,99,2019,1,10,7,1
2514,99,2019,1,10,11,1
2515,99,2019,1,10,12,1
2516,99,2019,1,10,13,1
2517,99,2019,1,10,16,1
2518,99,2019,1,10,20,4
2519,100,2019,1,10,8,1
2520,100,2019,1,10,11,1
2521,100,2019,1,10,13,1
2522,100,2019,1,10,14,1
2523,100,2019,1,10,15,1
2524,104,2019,1,10,13,1
2525,106,2019,1,10,11,1
2526,107,2019,1,10,8,1
2527,107,2019,1,10,11,1
2528,108,2019,1,10,9,1
2529,108,2019,1,10,11,1
2530,108,2019,1,10,16,1
2531,108,2019,1,10,20,1
2532,109,2019,1,10,14,1
2533,114,2019,1,10,11,2
2534,114,2019,1,10,16,1
2535,115,2019,1,10,10,1
2536,115,2019,1,10,13,1
2537,116,2019,1,10,14,2
2538,118,2019,1,10,13,1
2539,119,2019,1,10,16,1
2540,121,2019,1,10,13,1
2541,121,2019,1,10,15,1
2542,124,2019,1,10,11,1
2543,131,2019,1,10,11,2
2544,131,2019,1,10,12,2
2545,131,2019,1,10,13,1
2546,132,2019,1,10,12,1
2547,133,2019,1,10,17,1
2548,147,2019,1,10,13,1
2549,165,2019,1,10,21,1
2550,166,2019,1,10,14,2
2551,182,2019,1,10,16,1
2552,182,2019,1,10,17,1
2553,182,2019,1,10,18,1
2554,183,2019,1,10,15,2
2555,183,2019,1,10,19,2
2556,211,2019,1,10,13,2
2557,215,2019,1,10,6,1
2558,216,2019,1,10,1,2
2559,218,2019,1,10,21,1
2560,219,2019,1,10,10,1
2561,219,2019,1,10,14,1
2562,226,2019,1,10,11,1
2563,241,2019,1,10,13,1
2564,248,2019,1,10,14,1
2565,249,2019,1,10,19,1
2566,259,2019,1,10,18,1
2567,270,2019,1,10,9,1
2568,52,2019,1,11,17,1
2569,56,2019,1,11,14,1
2570,57,2019,1,11,13,1
2571,61,2019,1,11,6,3
2572,61,2019,1,11,8,2
2573,61,2019,1,11,10,1
2574,61,2019,1,11,11,1
2575,61,2019,1,11,12,1
2576,62,2019,1,11,10,1
2577,66,2019,1,11,12,1
2578,66,2019,1,11,16,1
2579,67,2019,1,11,11,1
2580,67,2019,1,11,13,1
2581,67,2019,1,11,16,1
2582,67,2019,1,11,17,1
2583,68,2019,1,11,7,1
2584,68,2019,1,11,14,1
2585,68,2019,1,11,16,1
2586,69,2019,1,11,9,1
2587,69,2019,1,11,12,1
2588,69,2019,1,11,13,1
2589,70,2019,1,11,16,1
2590,71,2019,1,11,12,1
2591,71,2019,1,11,15,1
2592,71,2019,1,11,18,1
2593,74,2019,1,11,7,1
2594,74,2019,1,11,8,2
2595,74,2019,1,11,9,1
2596,74,2019,1,11,13,1
2597,74,2019,1,11,17,1
2598,75,2019,1,11,4,1
2599,75,2019,1,11,8,3
2600,75,2019,1,11,9,2
2601,75,2019,1,11,11,2
2602,75,2019,1,11,12,1
2603,75,2019,1,11,13,1
2604,75,2019,1,11,16,1
2605,75,2019,1,11,18,1
2606,75,2019,1,11,19,3
2607,76,2019,1,11,8,1
2608,76,2019,1,11,10,2
2609,76,2019,1,11,11,1
2610,78,2019,1,11,10,1
2611,78,2019,1,11,15,1
2612,82,2019,1,11,10,1
2613,82,2019,1,11,17,4
2614,82,2019,1,11,18,1
2615,83,2019,1,11,10,1
2616,83,2019,1,11,11,2
2617,83,2019,1,11,12,2
2618,83,2019,1,11,13,1
2619,83,2019,1,11,14,4
2620,83,2019,1,11,15,1
2621,83,2019,1,11,16,3
2622,83,2019,1,11,18,1
2623,83,2019,1,11,19,1
2624,83,2019,1,11,20,1
2625,84,2019,1,11,7,1
2626,84,2019,1,11,8,2
2627,84,2019,1,11,10,1
2628,84,2019,1,11,13,1
2629,84,2019,1,11,14,1
2630,84,2019,1,11,15,4
2631,84,2019,1,11,16,3
2632,84,2019,1,11,17,2
2633,84,2019,1,11,18,3
2634,84,2019,1,11,19,1
2635,84,2019,1,11,20,1
2636,84,2019,1,11,21,1
2637,85,2019,1,11,19,2
2638,85,2019,1,11,20,2
2639,86,2019,1,11,9,1
2640,86,2019,1,11,19,1
2641,86,2019,1,11,21,1
2642,87,2019,1,11,7,1
2643,87,2019,1,11,20,1
2644,88,2019,1,11,15,1
2645,89,2019,1,11,8,1
2646,91,2019,1,11,9,1
2647,91,2019,1,11,13,1
2648,91,2019,1,11,20,1
2649,92,2019,1,11,7,2
2650,92,2019,1,11,9,1
2651,92,2019,1,11,10,1
2652,92,2019,1,11,13,1
2653,93,2019,1,11,7,1
2654,98,2019,1,11,11,1
2655,98,2019,1,11,14,1
2656,98,2019,1,11,17,2
2657,99,2019,1,11,16,1
2658,100,2019,1,11,12,2
2659,101,2019,1,11,11,1
2660,103,2019,1,11,20,1
2661,104,2019,1,11,20,1
2662,114,2019,1,11,10,1
2663,114,2019,1,11,13,1
2664,114,2019,1,11,17,1
2665,114,2019,1,11,18,1
2666,115,2019,1,11,17,1
2667,115,2019,1,11,18,1
2668,115,2019,1,11,21,1
2669,116,2019,1,11,18,1
2670,118,2019,1,11,9,1
2671,119,2019,1,11,19,1
2672,131,2019,1,11,11,2
2673,131,2019,1,11,12,2
2674,131,2019,1,11,13,1
2675,131,2019,1,11,16,2
2676,131,2019,1,11,17,1
2677,131,2019,1,11,18,1
2678,132,2019,1,11,14,1
2679,136,2019,1,11,16,1
2680,136,2019,1,11,17,1
2681,147,2019,1,11,19,1
2682,149,2019,1,11,13,1
2683,149,2019,1,11,19,1
2684,164,2019,1,11,18,1
2685,165,2019,1,11,16,1
2686,166,2019,1,11,2,1
2687,180,2019,1,11,20,1
2688,182,2019,1,11,12,1
2689,182,2019,1,11,13,1
2690,182,2019,1,11,15,1
2691,182,2019,1,11,19,1
2692,183,2019,1,11,19,1
2693,194,2019,1,11,16,1
2694,195,2019,1,11,17,1
2695,201,2019,1,11,8,1
2696,212,2019,1,11,17,1
2697,215,2019,1,11,6,1
2698,216,2019,1,11,9,1
2699,216,2019,1,11,18,2
2700,226,2019,1,11,12,1
2701,232,2019,1,11,12,1
2702,232,2019,1,11,14,4
2703,232,2019,1,11,19,2
2704,232,2019,1,11,20,1
2705,243,2019,1,11,10,1
2706,243,2019,1,11,17,2
2707,266,2019,1,11,15,1
2708,57,2019,1,12,5,1
2709,66,2019,1,12,8,1
2710,74,2019,1,12,6,1
2711,78,2019,1,12,4,1
2712,42,2019,1,13,20,1
2713,50,2019,1,13,13,1
2714,53,2019,1,13,16,1
2715,54,2019,1,13,21,1
2716,57,2019,1,13,16,2
2717,58,2019,1,13,15,2
2718,59,2019,1,13,18,1
2719,60,2019,1,13,15,2
2720,62,2019,1,13,21,1
2721,66,2019,1,13,10,1
2722,66,2019,1,13,11,8
2723,66,2019,1,13,12,1
2724,66,2019,1,13,17,2
2725,67,2019,1,13,15,1
2726,67,2019,1,13,19,1
2727,68,2019,1,13,13,1
2728,68,2019,1,13,17,1
2729,69,2019,1,13,11,1
2730,69,2019,1,13,18,1
2731,69,2019,1,13,22,3
2732,70,2019,1,13,8,1
2733,70,2019,1,13,10,1
2734,70,2019,1,13,16,1
2735,70,2019,1,13,17,1
2736,72,2019,1,13,11,1
2737,72,2019,1,13,15,1
2738,72,2019,1,13,16,1
2739,73,2019,1,13,5,1
2740,73,2019,1,13,15,1
2741,74,2019,1,13,13,3
2742,74,2019,1,13,16,1
2743,74,2019,1,13,18,1
2744,74,2019,1,13,19,1
2745,74,2019,1,13,20,1
2746,74,2019,1,13,21,1
2747,75,2019,1,13,0,3
2748,75,2019,1,13,9,1
2749,75,2019,1,13,13,6
2750,75,2019,1,13,14,2
2751,75,2019,1,13,15,2
2752,75,2019,1,13,16,1
2753,75,2019,1,13,17,1
2754,75,2019,1,13,18,2
2755,75,2019,1,13,19,1
2756,75,2019,1,13,20,3
2757,75,2019,1,13,21,2
2758,75,2019,1,13,22,2
2759,76,2019,1,13,10,1
2760,76,2019,1,13,15,1
2761,78,2019,1,13,15,1
2762,82,2019,1,13,8,1
2763,82,2019,1,13,10,1
2764,82,2019,1,13,13,2
2765,82,2019,1,13,16,3
2766,82,2019,1,13,17,1
2767,82,2019,1,13,18,3
2768,82,2019,1,13,19,2
2769,83,2019,1,13,8,1
2770,83,2019,1,13,10,2
2771,83,2019,1,13,12,1
2772,83,2019,1,13,13,2
2773,83,2019,1,13,15,1
2774,83,2019,1,13,17,1
2775,83,2019,1,13,20,1
2776,84,2019,1,13,7,1
2777,84,2019,1,13,8,1
2778,84,2019,1,13,10,1
2779,84,2019,1,13,12,1
2780,84,2019,1,13,14,1
2781,84,2019,1,13,16,2
2782,84,2019,1,13,18,1
2783,85,2019,1,13,14,1
2784,85,2019,1,13,15,1
2785,85,2019,1,13,16,1
2786,87,2019,1,13,8,2
2787,87,2019,1,13,12,1
2788,88,2019,1,13,13,1
2789,88,2019,1,13,17,2
2790,89,2019,1,13,13,2
2791,89,2019,1,13,18,1
2792,91,2019,1,13,10,1
2793,91,2019,1,13,12,1
2794,91,2019,1,13,13,1
2795,91,2019,1,13,14,1
2796,91,2019,1,13,16,2
2797,92,2019,1,13,12,1
2798,92,2019,1,13,16,2
2799,100,2019,1,13,11,2
2800,104,2019,1,13,18,1
2801,106,2019,1,13,18,1
2802,107,2019,1,13,10,2
2803,107,2019,1,13,15,1
2804,108,2019,1,13,16,1
2805,115,2019,1,13,7,1
2806,115,2019,1,13,16,2
2807,118,2019,1,13,14,1
2808,121,2019,1,13,8,1
2809,123,2019,1,13,17,1
2810,131,2019,1,13,7,1
2811,131,2019,1,13,12,1
2812,136,2019,1,13,11,1
2813,136,2019,1,13,15,2
2814,138,2019,1,13,17,1
2815,147,2019,1,13,14,1
2816,165,2019,1,13,13,1
2817,166,2019,1,13,15,2
2818,184,2019,1,13,12,1
2819,184,2019,1,13,20,1
2820,185,2019,1,13,11,1
2821,185,2019,1,13,20,1
2822,199,2019,1,13,10,1
2823,199,2019,1,13,20,1
2824,216,2019,1,13,11,3
2825,217,2019,1,13,13,1
2826,230,2019,1,13,17,1
2827,231,2019,1,13,17,1
2828,232,2019,1,13,21,1
2829,233,2019,1,13,12,1
2830,29,2019,1,14,14,1
2831,41,2019,1,14,14,1
2832,42,2019,1,14,11,1
2833,44,2019,1,14,10,1
2834,45,2019,1,14,15,1
2835,50,2019,1,14,17,1
2836,56,2019,1,14,19,1
2837,57,2019,1,14,11,1
2838,57,2019,1,14,12,1
2839,57,2019,1,14,13,2
2840,57,2019,1,14,15,1
2841,58,2019,1,14,9,6
2842,58,2019,1,14,10,1
2843,58,2019,1,14,11,1
2844,58,2019,1,14,13,1
2845,58,2019,1,14,14,1
2846,58,2019,1,14,15,2
2847,58,2019,1,14,16,1
2848,58,2019,1,14,17,6
2849,58,2019,1,14,19,2
2850,59,2019,1,14,6,1
2851,60,2019,1,14,7,1
2852,60,2019,1,14,9,2
2853,60,2019,1,14,10,1
2854,60,2019,1,14,11,3
2855,60,2019,1,14,12,1
2856,60,2019,1,14,15,1
2857,60,2019,1,14,17,1
2858,60,2019,1,14,22,1
2859,61,2019,1,14,9,1
2860,61,2019,1,14,12,1
2861,61,2019,1,14,15,1
2862,62,2019,1,14,14,1
2863,66,2019,1,14,5,1
2864,66,2019,1,14,7,1
2865,66,2019,1,14,12,3
2866,66,2019,1,14,15,2
2867,66,2019,1,14,16,1
2868,66,2019,1,14,17,3
2869,66,2019,1,14,19,2
2870,67,2019,1,14,12,1
2871,67,2019,1,14,13,1
2872,67,2019,1,14,14,1
2873,67,2019,1,14,15,2
2874,67,2019,1,14,17,1
2875,68,2019,1,14,9,1
2876,68,2019,1,14,11,1
2877,68,2019,1,14,14,1
2878,68,2019,1,14,16,3
2879,68,2019,1,14,17,2
2880,68,2019,1,14,21,1
2881,69,2019,1,14,11,1
2882,69,2019,1,14,13,2
2883,69,2019,1,14,15,1
2884,69,2019,1,14,16,1
2885,69,2019,1,14,17,1
2886,69,2019,1,14,19,1
2887,69,2019,1,14,22,1
2888,71,2019,1,14,7,1
2889,71,2019,1,14,11,1
2890,71,2019,1,14,12,1
2891,71,2019,1,14,15,1
2892,71,2019,1,14,16,1
2893,71,2019,1,14,18,1
2894,71,2019,1,14,20,1
2895,72,2019,1,14,12,1
2896,72,2019,1,14,13,1
2897,72,2019,1,14,15,3
2898,72,2019,1,14,16,1
2899,72,2019,1,14,20,1
2900,73,2019,1,14,11,3
2901,73,2019,1,14,13,1
2902,73,2019,1,14,15,1
2903,73,2019,1,14,16,1
2904,73,2019,1,14,17,1
2905,73,2019,1,14,19,1
2906,74,2019,1,14,2,1
2907,74,2019,1,14,4,1
2908,74,2019,1,14,7,1
2909,74,2019,1,14,8,1
2910,74,2019,1,14,10,4
2911,74,2019,1,14,11,3
2912,74,2019,1,14,12,4
2913,74,2019,1,14,13,1
2914,74,2019,1,14,15,4
2915,74,2019,1,14,16,1
2916,74,2019,1,14,17,3
2917,74,2019,1,14,18,5
2918,74,2019,1,14,20,1
2919,75,2019,1,14,4,2
2920,75,2019,1,14,5,3
2921,75,2019,1,14,6,6
2922,75,2019,1,14,7,4
2923,75,2019,1,14,8,3
2924,75,2019,1,14,9,5
2925,75,2019,1,14,10,6
2926,75,2019,1,14,11,1
2927,75,2019,1,14,12,7
2928,75,2019,1,14,13,4
2929,75,2019,1,14,14,5
2930,75,2019,1,14,15,5
2931,75,2019,1,14,16,4
2932,75,2019,1,14,17,3
2933,75,2019,1,14,18,3
2934,75,2019,1,14,20,3
2935,76,2019,1,14,4,1
2936,76,2019,1,14,5,1
2937,76,2019,1,14,8,4
2938,76,2019,1,14,9,3
2939,76,2019,1,14,10,1
2940,76,2019,1,14,11,3
2941,76,2019,1,14,13,3
2942,76,2019,1,14,14,3
2943,77,2019,1,14,12,1
2944,77,2019,1,14,13,1
2945,77,2019,1,14,14,1
2946,77,2019,1,14,15,1
2947,78,2019,1,14,7,1
2948,78,2019,1,14,10,1
2949,78,2019,1,14,11,1
2950,78,2019,1,14,12,2
2951,78,2019,1,14,14,1
2952,78,2019,1,14,15,1
2953,78,2019,1,14,21,1
2954,79,2019,1,14,12,1
2955,79,2019,1,14,21,1
2956,82,2019,1,14,5,1
2957,82,2019,1,14,6,1
2958,82,2019,1,14,9,6
2959,82,2019,1,14,10,3
2960,82,2019,1,14,11,10
2961,82,2019,1,14,12,4
2962,82,2019,1,14,13,4
2963,82,2019,1,14,14,4
2964,82,2019,1,14,16,1
2965,82,2019,1,14,18,3
2966,82,2019,1,14,21,3
2967,83,2019,1,14,6,1
2968,83,2019,1,14,8,1
2969,83,2019,1,14,9,7
2970,83,2019,1,14,10,4
2971,83,2019,1,14,11,5
2972,83,2019,1,14,12,7
2973,83,2019,1,14,13,9
2974,83,2019,1,14,14,2
2975,83,2019,1,14,15,6
2976,83,2019,1,14,16,8
2977,83,2019,1,14,18,2
2978,83,2019,1,14,19,2
2979,84,2019,1,14,8,2
2980,84,2019,1,14,9,1
2981,84,2019,1,14,10,1
2982,84,2019,1,14,12,1
2983,84,2019,1,14,14,1
2984,84,2019,1,14,15,1
2985,84,2019,1,14,16,3
2986,84,2019,1,14,17,1
2987,84,2019,1,14,19,1
2988,85,2019,1,14,6,1
2989,85,2019,1,14,10,1
2990,85,2019,1,14,11,3
2991,85,2019,1,14,12,1
2992,85,2019,1,14,14,1
2993,85,2019,1,14,15,1
2994,85,2019,1,14,16,4
2995,86,2019,1,14,11,1
2996,86,2019,1,14,14,1
2997,86,2019,1,14,16,1
2998,86,2019,1,14,17,1
2999,87,2019,1,14,8,1
3000,87,2019,1,14,18,1
3001,87,2019,1,14,20,1
3002,88,2019,1,14,15,1
3003,88,2019,1,14,16,1
3004,89,2019,1,14,8,1
3005,89,2019,1,14,9,1
3006,89,2019,1,14,12,1
3007,89,2019,1,14,15,1
3008,89,2019,1,14,16,1
3009,89,2019,1,14,17,1
3010,90,2019,1,14,7,1
3011,90,2019,1,14,9,1
3012,90,2019,1,14,13,4
3013,90,2019,1,14,18,1
3014,90,2019,1,14,21,1
3015,90,2019,1,14,22,1
3016,90,2019,1,14,23,1
3017,91,2019,1,14,7,1
3018,91,2019,1,14,9,1
3019,91,2019,1,14,10,4
3020,91,2019,1,14,11,1
3021,91,2019,1,14,12,3
3022,91,2019,1,14,13,1
3023,91,2019,1,14,14,3
3024,91,2019,1,14,16,1
3025,91,2019,1,14,17,2
3026,91,2019,1,14,19,1
3027,92,2019,1,14,5,1
3028,92,2019,1,14,6,1
3029,92,2019,1,14,8,1
3030,92,2019,1,14,9,2
3031,92,2019,1,14,10,4
3032,92,2019,1,14,12,3
3033,92,2019,1,14,13,1
3034,92,2019,1,14,14,1
3035,92,2019,1,14,17,1
3036,92,2019,1,14,18,1
3037,93,2019,1,14,6,1
3038,93,2019,1,14,14,1
3039,93,2019,1,14,17,2
3040,94,2019,1,14,10,1
3041,94,2019,1,14,14,1
3042,94,2019,1,14,16,2
3043,99,2019,1,14,7,1
3044,99,2019,1,14,8,1
3045,99,2019,1,14,11,1
3046,99,2019,1,14,12,1
3047,100,2019,1,14,7,1
3048,100,2019,1,14,9,2
3049,100,2019,1,14,10,1
3050,100,2019,1,14,19,1
3051,101,2019,1,14,18,1
3052,104,2019,1,14,14,1
3053,106,2019,1,14,10,1
3054,107,2019,1,14,8,1
3055,107,2019,1,14,13,2
3056,107,2019,1,14,14,1
3057,107,2019,1,14,19,1
3058,107,2019,1,14,22,1
3059,108,2019,1,14,11,1
3060,108,2019,1,14,14,1
3061,108,2019,1,14,19,1
3062,108,2019,1,14,20,1
3063,109,2019,1,14,15,1
3064,110,2019,1,14,9,1
3065,110,2019,1,14,19,1
3066,115,2019,1,14,10,1
3067,115,2019,1,14,11,2
3068,116,2019,1,14,6,1
3069,129,2019,1,14,14,1
3070,130,2019,1,14,18,1
3071,131,2019,1,14,11,1
3072,131,2019,1,14,14,1
3073,131,2019,1,14,20,1
3074,147,2019,1,14,17,1
3075,151,2019,1,14,12,1
3076,153,2019,1,14,11,1
3077,166,2019,1,14,13,3
3078,166,2019,1,14,14,1
3079,166,2019,1,14,16,3
3080,166,2019,1,14,18,1
3081,166,2019,1,14,20,2
3082,166,2019,1,14,22,1
3083,182,2019,1,14,14,1
3084,182,2019,1,14,15,1
3085,182,2019,1,14,19,3
3086,182,2019,1,14,21,1
3087,183,2019,1,14,12,1
3088,199,2019,1,14,19,1
3089,201,2019,1,14,12,1
3090,217,2019,1,14,9,1
3091,226,2019,1,14,11,1
3092,244,2019,1,14,14,1
3093,248,2019,1,14,21,1
3094,42,2019,1,15,13,1
3095,44,2019,1,15,10,1
3096,44,2019,1,15,13,1
3097,45,2019,1,15,8,1
3098,45,2019,1,15,10,1
3099,45,2019,1,15,15,1
3100,50,2019,1,15,10,1
3101,50,2019,1,15,11,1
3102,50,2019,1,15,19,2
3103,50,2019,1,15,20,2
3104,51,2019,1,15,20,1
3105,56,2019,1,15,16,1
3106,56,2019,1,15,20,1
3107,57,2019,1,15,9,1
3108,57,2019,1,15,11,1
3109,57,2019,1,15,12,1
3110,57,2019,1,15,13,1
3111,57,2019,1,15,14,3
3112,57,2019,1,15,16,1
3113,58,2019,1,15,4,3
3114,58,2019,1,15,6,3
3115,58,2019,1,15,7,2
3116,58,2019,1,15,9,2
3117,58,2019,1,15,10,1
3118,58,2019,1,15,11,2
3119,58,2019,1,15,13,4
3120,58,2019,1,15,14,1
3121,58,2019,1,15,15,1
3122,58,2019,1,15,16,4
3123,58,2019,1,15,18,2
3124,58,2019,1,15,19,1
3125,58,2019,1,15,20,2
3126,60,2019,1,15,9,1
3127,60,2019,1,15,11,2
3128,60,2019,1,15,12,1
3129,60,2019,1,15,13,1
3130,60,2019,1,15,18,1
3131,60,2019,1,15,19,1
3132,61,2019,1,15,7,1
3133,61,2019,1,15,15,1
3134,61,2019,1,15,22,1
3135,62,2019,1,15,21,1
3136,63,2019,1,15,11,1
3137,66,2019,1,15,5,1
3138,66,2019,1,15,6,1
3139,66,2019,1,15,11,1
3140,66,2019,1,15,12,1
3141,66,2019,1,15,13,1
3142,66,2019,1,15,14,2
3143,66,2019,1,15,15,3
3144,66,2019,1,15,19,1
3145,67,2019,1,15,2,1
3146,67,2019,1,15,11,2
3147,67,2019,1,15,13,1
3148,67,2019,1,15,19,1
3149,67,2019,1,15,20,2
3150,68,2019,1,15,2,1
3151,68,2019,1,15,9,2
3152,68,2019,1,15,10,1
3153,68,2019,1,15,11,2
3154,68,2019,1,15,13,2
3155,68,2019,1,15,16,2
3156,68,2019,1,15,17,2
3157,68,2019,1,15,18,2
3158,68,2019,1,15,22,1
3159,69,2019,1,15,18,1
3160,70,2019,1,15,13,1
3161,70,2019,1,15,16,1
3162,71,2019,1,15,5,2
3163,71,2019,1,15,11,1
3164,71,2019,1,15,14,1
3165,72,2019,1,15,12,1
3166,72,2019,1,15,14,1
3167,72,2019,1,15,15,1
3168,72,2019,1,15,18,1
3169,73,2019,1,15,6,1
3170,73,2019,1,15,10,1
3171,73,2019,1,15,11,3
3172,73,2019,1,15,12,3
3173,73,2019,1,15,13,1
3174,73,2019,1,15,16,1
3175,73,2019,1,15,18,1
3176,74,2019,1,15,5,1
3177,74,2019,1,15,6,2
3178,74,2019,1,15,8,2
3179,74,2019,1,15,9,2
3180,74,2019,1,15,10,1
3181,74,2019,1,15,11,3
3182,74,2019,1,15,12,4
3183,74,2019,1,15,13,4
3184,74,2019,1,15,14,1
3185,74,2019,1,15,16,4
3186,74,2019,1,15,17,3
3187,74,2019,1,15,18,3
3188,74,2019,1,15,20,2
3189,75,2019,1,15,2,1
3190,75,2019,1,15,4,2
3191,75,2019,1,15,5,4
3192,75,2019,1,15,6,11
3193,75,2019,1,15,7,5
3194,75,2019,1,15,8,3
3195,75,2019,1,15,9,6
3196,75,2019,1,15,10,8
3197,75,2019,1,15,11,4
3198,75,2019,1,15,12,5
3199,75,2019,1,15,13,7
3200,75,2019,1,15,14,5
3201,75,2019,1,15,15,8
3202,75,2019,1,15,16,6
3203,75,2019,1,15,17,2
3204,75,2019,1,15,18,3
3205,75,2019,1,15,19,3
3206,76,2019,1,15,5,1
3207,76,2019,1,15,6,5
3208,76,2019,1,15,7,1
3209,76,2019,1,15,8,3
3210,76,2019,1,15,9,1
3211,76,2019,1,15,10,2
3212,76,2019,1,15,11,6
3213,76,2019,1,15,12,3
3214,76,2019,1,15,13,3
3215,76,2019,1,15,14,2
3216,76,2019,1,15,18,1
3217,76,2019,1,15,19,1
3218,76,2019,1,15,20,1
